Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
2024,330046,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,1000 TENTH AVENUE,NEW YORK,NY,10019,NEW YORK,0.98892,0.84816,1.023833,1.046698,0 out of 10,0 out of 9,0 out of 10
2024,330047,ST MARY'S HEALTHCARE,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,MONTGOMERY,0.98892,0.84816,0.965963,1.034268,0 out of 10,0 out of 9,0 out of 10
2024,330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,DUTCHESS,0.98892,0.84816,0.973492,1.022008,0 out of 10,0 out of 9,0 out of 10
2024,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,QUEENS,0.98892,0.84816,1.058046,1.09041,0 out of 10,0 out of 9,0 out of 10
2024,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,KINGS,0.98892,0.84816,1.032054,1.102941,0 out of 10,0 out of 9,0 out of 10
2024,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,ALBANY,0.98892,0.84816,0.946444,0.953902,3 out of 10,0 out of 9,3 out of 10
2024,330058,FINGER LAKE HEALTH-GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,ONTARIO,0.98892,0.84816,0.929251,0.857885,9 out of 10,8 out of 9,9 out of 10
2024,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,0.98892,0.84816,1.016094,1.05139,0 out of 10,0 out of 9,0 out of 10
2024,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,0.98892,0.84816,0.924184,0.934137,4 out of 10,0 out of 9,4 out of 10
2024,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,0.98892,0.84816,0.980271,1.014985,0 out of 10,0 out of 9,0 out of 10
2024,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,0.98892,0.84816,0.906709,0.899193,6 out of 10,1 out of 9,6 out of 10
2024,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,0.98892,0.84816,0.967818,0.957046,3 out of 10,0 out of 9,3 out of 10
2024,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,0.98892,0.84816,0.918921,0.977015,1 out of 10,0 out of 9,1 out of 10
2024,330084,ALICE HYDE MEDICAL CENTER,"133 PARK STREET, PO BOX 729",MALONE,NY,12953,FRANKLIN,0.98892,0.84816,0.832141,0.924426,5 out of 10,0 out of 9,5 out of 10
2024,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,0.98892,0.84816,0.947821,1.103117,0 out of 10,0 out of 9,0 out of 10
2024,330086,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,WESTCHESTER,0.98892,0.84816,1.163059,0.995664,0 out of 10,5 out of 9,5 out of 10
2024,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,0.98892,0.84816,0.99541,0.915808,5 out of 10,5 out of 9,5 out of 10
2024,330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,0.98892,0.84816,0.912429,0.936116,4 out of 10,0 out of 9,4 out of 10
2024,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,0.98892,0.84816,1.007888,1.054547,0 out of 10,0 out of 9,0 out of 10
2024,330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,0.98892,0.84816,1.006497,0.991412,0 out of 10,0 out of 9,0 out of 10
2024,330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,0.98892,0.84816,0.945618,0.960948,2 out of 10,0 out of 9,2 out of 10
2024,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,0.98892,0.84816,1.069186,1.072341,0 out of 10,0 out of 9,0 out of 10
2024,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NASSAU,0.98892,0.84816,1.012809,1.040242,0 out of 10,0 out of 9,0 out of 10
2024,330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,0.98892,0.84816,1.068703,1.008288,0 out of 10,2 out of 9,2 out of 10
2024,330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,0.98892,0.84816,1.122563,0.973771,1 out of 10,5 out of 9,5 out of 10
2024,330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,0.98892,0.84816,0.877907,0.964369,2 out of 10,0 out of 9,2 out of 10
2024,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NEW YORK,0.98892,0.84816,1.015127,1.026583,0 out of 10,0 out of 9,0 out of 10
2024,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,0.98892,0.84816,0.944625,0.962799,2 out of 10,0 out of 9,2 out of 10
2024,330126,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,0.98892,0.84816,1.026272,1.031647,0 out of 10,0 out of 9,0 out of 10
2024,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,0.98892,0.84816,1.029586,1.039112,0 out of 10,0 out of 9,0 out of 10
2024,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,0.98892,0.84816,1.059206,1.109048,0 out of 10,0 out of 9,0 out of 10
2024,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,0.98892,0.84816,0.975504,0.963886,2 out of 10,0 out of 9,2 out of 10
2024,330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,0.98892,0.84816,1.015605,1.03436,0 out of 10,0 out of 9,0 out of 10
2024,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,0.98892,0.84816,0.957261,0.932387,4 out of 10,2 out of 9,4 out of 10
2024,330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,0.98892,0.84816,1.124435,1.142661,0 out of 10,0 out of 9,0 out of 10
2024,330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,0.98892,0.84816,0.870576,0.874662,8 out of 10,0 out of 9,8 out of 10
2024,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,0.98892,0.84816,0.972188,0.976077,1 out of 10,0 out of 9,1 out of 10
2024,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,0.98892,0.84816,0.928593,0.926417,4 out of 10,0 out of 9,4 out of 10
2024,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,ROCKLAND,0.98892,0.84816,1.140579,1.098397,0 out of 10,1 out of 9,1 out of 10
2024,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,0.98892,0.84816,1.037606,1.039411,0 out of 10,0 out of 9,0 out of 10
2024,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,0.98892,0.84816,0.928672,0.955365,3 out of 10,0 out of 9,3 out of 10
2024,330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,0.98892,0.84816,0.901699,0.894554,7 out of 10,1 out of 9,7 out of 10
2024,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,0.98892,0.84816,1.033763,1.032506,0 out of 10,0 out of 9,0 out of 10
2024,330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,134 HOMER AVENUE,CORTLAND,NY,13045,CORTLAND,0.98892,0.84816,0.89083,0.921818,5 out of 10,0 out of 9,5 out of 10
2024,330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,0.98892,0.84816,0.922434,0.969987,2 out of 10,0 out of 9,2 out of 10
2024,330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,0.98892,0.84816,1.056921,1.066831,0 out of 10,0 out of 9,0 out of 10
2024,330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,0.98892,0.84816,1.013818,1.01096,0 out of 10,0 out of 9,0 out of 10
2024,330184,MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,NEW ROCHELLE,NY,10802,WESTCHESTER,0.98892,0.84816,1.066511,1.12416,0 out of 10,0 out of 9,0 out of 10
2024,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,0.98892,0.84816,1.048294,1.010791,0 out of 10,1 out of 9,1 out of 10
2024,330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,14092,NIAGARA,0.98892,0.84816,0.981184,0.981307,1 out of 10,0 out of 9,1 out of 10
2024,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,12801,WARREN,0.98892,0.84816,0.968129,0.979416,1 out of 10,0 out of 9,1 out of 10
2024,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,QUEENS,0.98892,0.84816,1.14093,1.200934,0 out of 10,0 out of 9,0 out of 10
2024,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,11219,KINGS,0.98892,0.84816,1.045886,1.06708,0 out of 10,0 out of 9,0 out of 10
2024,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,0.98892,0.84816,1.043059,1.058683,0 out of 10,0 out of 9,0 out of 10
2024,330196,NYC HEALTH + HOSPITALS/CONEY ISLAND,2601 OCEAN PARKWAY,BROOKLYN,NY,11235,KINGS,0.98892,0.84816,1.069426,1.093747,0 out of 10,0 out of 9,0 out of 10
2024,330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,13676,ST. LAWRENCE,0.98892,0.84816,0.858894,0.889029,7 out of 10,0 out of 9,7 out of 10
2024,330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,0.98892,0.84816,1.045637,1.046308,0 out of 10,0 out of 9,0 out of 10
2024,330199,METROPOLITAN HOSPITAL CENTER,1901 FIRST AVENUE,NEW YORK,NY,10029,NEW YORK,0.98892,0.84816,1.061556,0.948498,3 out of 10,5 out of 9,5 out of 10
2024,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,11203,KINGS,0.98892,0.84816,0.909584,1.034889,0 out of 10,0 out of 9,0 out of 10
2024,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,13210,ONONDAGA,0.98892,0.84816,0.964849,0.972451,2 out of 10,0 out of 9,2 out of 10
2024,330204,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,0.98892,0.84816,0.96105,0.983194,1 out of 10,0 out of 9,1 out of 10
2024,330205,ST ANTHONY COMMUNITY HOSPITAL,15 MAPLE AVENUE -19,WARWICK,NY,10990,ORANGE,0.98892,0.84816,1.009587,1.002517,0 out of 10,0 out of 9,0 out of 10
2024,330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,10701,WESTCHESTER,0.98892,0.84816,1.033876,1.104935,0 out of 10,0 out of 9,0 out of 10
2024,330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,13669,ST. LAWRENCE,0.98892,0.84816,0.950622,1.004671,0 out of 10,0 out of 9,0 out of 10
2024,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,0.98892,0.84816,1.028393,1.019152,0 out of 10,0 out of 9,0 out of 10
2024,330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,ONEIDA,0.98892,0.84816,0.970409,0.986051,1 out of 10,0 out of 9,1 out of 10
2024,330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,OSWEGO,0.98892,0.84816,0.986827,1.014434,0 out of 10,0 out of 9,0 out of 10
2024,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,14215,ERIE,0.98892,0.84816,1.009359,0.991129,0 out of 10,1 out of 9,1 out of 10
2024,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,0.98892,0.84816,0.960408,1.002616,0 out of 10,0 out of 9,0 out of 10
2024,330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,0.98892,0.84816,0.892154,0.906543,6 out of 10,0 out of 9,6 out of 10
2024,330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,0.98892,0.84816,0.979322,1.103545,0 out of 10,0 out of 9,0 out of 10
2024,330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,0.98892,0.84816,0.913705,0.948039,3 out of 10,0 out of 9,3 out of 10
2024,330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,0.98892,0.84816,0.948434,1.057207,0 out of 10,0 out of 9,0 out of 10
2024,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,0.98892,0.84816,0.912962,0.930779,4 out of 10,0 out of 9,4 out of 10
2024,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,0.98892,0.84816,1.10762,1.120016,0 out of 10,0 out of 9,0 out of 10
2024,330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,0.98892,0.84816,0.90622,0.963666,2 out of 10,0 out of 9,2 out of 10
2024,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,0.98892,0.84816,0.875347,0.835694,10 out of 10,9 out of 9,10 out of 10
2024,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,0.98892,0.84816,0.973137,0.993581,0 out of 10,0 out of 9,0 out of 10
2024,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,0.98892,0.84816,1.077682,1.091027,0 out of 10,0 out of 9,0 out of 10
2024,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,0.98892,0.84816,1.027224,1.010982,0 out of 10,0 out of 9,0 out of 10
2024,330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,0.98892,0.84816,1.012676,1.028978,0 out of 10,0 out of 9,0 out of 10
2024,330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,0.98892,0.84816,1.049532,1.06826,0 out of 10,0 out of 9,0 out of 10
2024,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,0.98892,0.84816,0.978496,0.972523,2 out of 10,0 out of 9,2 out of 10
2024,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,0.98892,0.84816,1.159088,1.189731,0 out of 10,0 out of 9,0 out of 10
2024,330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,0.98892,0.84816,1.049339,1.06677,0 out of 10,0 out of 9,0 out of 10
2024,330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,0.98892,0.84816,1.01345,1.033315,0 out of 10,0 out of 9,0 out of 10
2024,330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,0.98892,0.84816,0.873554,0.87065,8 out of 10,1 out of 9,8 out of 10
2024,330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,0.98892,0.84816,1.064109,1.071137,0 out of 10,0 out of 9,0 out of 10
2024,330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,NEW YORK,0.98892,0.84816,0.922086,0.927122,4 out of 10,0 out of 9,4 out of 10
2024,330273,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,0.98892,0.84816,1.007236,1.020957,0 out of 10,0 out of 9,0 out of 10
2024,330277,CORNING HOSPITAL,1 GUTHRIE DRIVE,CORNING,NY,14830,STEUBEN,0.98892,0.84816,0.893618,0.927469,4 out of 10,0 out of 9,4 out of 10
2024,330279,MERCY HOSPITAL OF BUFFALO,565 ABBOTT ROAD,BUFFALO,NY,14220,ERIE,0.98892,0.84816,0.988118,0.999251,0 out of 10,0 out of 9,0 out of 10
2024,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,0.98892,0.84816,0.937609,0.917683,5 out of 10,2 out of 9,5 out of 10
2024,330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,0.98892,0.84816,1.066111,1.081188,0 out of 10,0 out of 9,0 out of 10
2024,330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,0.98892,0.84816,1.012628,1.016478,0 out of 10,0 out of 9,0 out of 10
2024,330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,0.98892,0.84816,1.064582,1.133973,0 out of 10,0 out of 9,0 out of 10
2024,330332,CHSLI ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NASSAU,0.98892,0.84816,1.134415,1.134185,0 out of 10,0 out of 9,0 out of 10
2024,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,0.98892,0.84816,1.06886,1.022849,0 out of 10,2 out of 9,2 out of 10
2024,330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK),"68 HARRIS BUSHVILLE ROAD, P O BOX 800",HARRIS,NY,12742,SULLIVAN,0.98892,0.84816,0.947463,1.013898,0 out of 10,0 out of 9,0 out of 10
2024,330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,0.98892,0.84816,1.017651,1.056935,0 out of 10,0 out of 9,0 out of 10
2024,330394,"UNITED HEALTH SERVICES HOSPITALS, INC",10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,BROOME,0.98892,0.84816,0.949175,0.964413,2 out of 10,0 out of 9,2 out of 10
2024,330399,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,BRONX,0.98892,0.84816,1.047751,0.990497,0 out of 10,2 out of 9,2 out of 10
2024,330401,ST CATHERINE OF SIENA HOSPITAL MEDICAL CENTER,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,0.98892,0.84816,1.031782,1.049639,0 out of 10,0 out of 9,0 out of 10
2024,340001,CAROLINAS MEDICAL CENTER-NORTHEAST,920 CHURCH ST N,CONCORD,NC,28025,CABARRUS,0.98892,0.84816,0.980313,0.949715,3 out of 10,2 out of 9,3 out of 10
2024,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,509 BILTMORE AVE,ASHEVILLE,NC,28801,BUNCOMBE,0.98892,0.84816,1.001034,1.004456,0 out of 10,0 out of 9,0 out of 10
2024,340003,NORTHERN REGIONAL HOSPITAL,830 ROCKFORD ST,MOUNT AIRY,NC,27030,SURRY,0.98892,0.84816,0.909253,0.91544,5 out of 10,0 out of 9,5 out of 10
2024,340004,HIGH POINT REGIONAL HEALTH SYSTEM,601 N ELM ST,HIGH POINT,NC,27261,GUILFORD,0.98892,0.84816,0.986961,0.962588,2 out of 10,1 out of 9,2 out of 10
2024,340008,SCOTLAND MEMORIAL HOSPITAL,500 LAUCHWOOD DR,LAURINBURG,NC,28352,SCOTLAND,0.98892,0.84816,0.927172,0.914338,5 out of 10,1 out of 9,5 out of 10
2024,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,WAYNE,0.98892,0.84816,0.940944,0.941551,4 out of 10,0 out of 9,4 out of 10
2024,340013,RUTHERFORD REGIONAL MEDICAL CENTER,288 SOUTH RIDGECREST AVE,RUTHERFORDTON,NC,28139,RUTHERFORD,0.98892,0.84816,0.963845,0.941797,4 out of 10,1 out of 9,4 out of 10
2024,340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,0.98892,0.84816,0.982642,0.983351,1 out of 10,0 out of 9,1 out of 10
2024,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,612 MOCKSVILLE AVE,SALISBURY,NC,28144,ROWAN,0.98892,0.84816,0.972916,0.975073,1 out of 10,0 out of 9,1 out of 10
2024,340016,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,0.98892,0.84816,0.989077,0.985128,1 out of 10,0 out of 9,1 out of 10
2024,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,HENDERSON,0.98892,0.84816,0.954242,0.978242,1 out of 10,0 out of 9,1 out of 10
2024,340020,CENTRAL CAROLINA HOSPITAL,1135 CARTHAGE ST,SANFORD,NC,27330,LEE,0.98892,0.84816,0.955129,0.934445,4 out of 10,1 out of 9,4 out of 10
2024,340021,ATRIUM HEALTH CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,CLEVELAND,0.98892,0.84816,0.953432,0.9462,3 out of 10,0 out of 9,3 out of 10
2024,340023,ADVENTHEALTH HENDERSONVILLE,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28792,HENDERSON,0.98892,0.84816,0.923472,0.928796,4 out of 10,0 out of 9,4 out of 10
2024,340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,SAMPSON,0.98892,0.84816,0.897939,0.882832,7 out of 10,3 out of 9,7 out of 10
2024,340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,LENOIR,0.98892,0.84816,0.928991,0.984136,1 out of 10,0 out of 9,1 out of 10
2024,340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE P O BOX 2000,FAYETTEVILLE,NC,28302,CUMBERLAND,0.98892,0.84816,0.975367,0.982035,1 out of 10,0 out of 9,1 out of 10
2024,340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,0.98892,0.84816,0.965419,0.976128,1 out of 10,0 out of 9,1 out of 10
2024,340032,CAROMONT REGIONAL MEDICAL CENTER,2525 COURT DR,GASTONIA,NC,28052,GASTON,0.98892,0.84816,0.953236,0.941673,4 out of 10,1 out of 9,4 out of 10
2024,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR,STATESVILLE,NC,28677,IREDELL,0.98892,0.84816,0.925902,0.940825,4 out of 10,0 out of 9,4 out of 10
2024,340040,ECU HEALTH MEDICAL CENTER,2100 STANTONSBURG RD,GREENVILLE,NC,27834,PITT,0.98892,0.84816,0.972161,0.983005,1 out of 10,0 out of 9,1 out of 10
2024,340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,CALDWELL,0.98892,0.84816,0.987272,0.959319,2 out of 10,2 out of 9,2 out of 10
2024,340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,ONSLOW,0.98892,0.84816,0.948917,0.893273,7 out of 10,5 out of 9,7 out of 10
2024,340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,0.98892,0.84816,0.97422,0.976562,1 out of 10,0 out of 9,1 out of 10
2024,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST  PO BOX 1408,LUMBERTON,NC,28359,ROBESON,0.98892,0.84816,0.897536,0.88137,7 out of 10,3 out of 9,7 out of 10
2024,340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,WATAUGA,0.98892,0.84816,0.950462,0.968911,2 out of 10,0 out of 9,2 out of 10
2024,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CHARLOTTE,NC,28233,MECKLENBURG,0.98892,0.84816,0.989537,0.974786,1 out of 10,1 out of 9,1 out of 10
2024,340060,UNC ROCKINGHAM,117 E KINGS HIGHWAY,EDEN,NC,27288,ROCKINGHAM,0.98892,0.84816,0.910326,0.993895,0 out of 10,0 out of 9,0 out of 10
2024,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,0.98892,0.84816,0.985277,0.984981,1 out of 10,0 out of 9,1 out of 10
2024,340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,WILKES,0.98892,0.84816,0.987098,1.071174,0 out of 10,0 out of 9,0 out of 10
